type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,E8:31:CD:54:FD:2D,-50,11,1,1,1,1,1,1,0,0,0,-97,1,6,1,1014363171,0,110,0,0,1015.04,384,"110,96,6,0,0,0,0,0,0,0,2,0,8,2,8,2,9,2,9,3,9,4,9,4,8,5,8,5,8,5,8,6,8,6,8,6,8,7,8,7,8,7,8,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,8,8,3,4,7,8,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,9,7,9,7,9,7,9,7,9,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,11,6,11,6,11,6,2,1,0,0,0,0,0,0,0,0,-1,-1,1,-4,11,-25,11,-25,10,-26,9,-26,9,-26,8,-26,8,-27,8,-27,7,-27,7,-27,6,-27,6,-27,5,-27,4,-28,4,-28,3,-29,3,-29,2,-29,2,-29,1,-29,1,-30,0,-30,-1,-30,-1,-30,-1,-30,-2,-30,-3,-31,-4,-31,-4,-32,-5,-32,-5,-32,-6,-33,-6,-33,-7,-34,-7,-34,-7,-35,-7,-36,-7,-36,-7,-37,-7,-38,-8,-38,-8,-39,-8,-40,-8,-40,-7,-41,-7,-42,-6,-42,-5,-43,-4,-43,-3,-44,-2,-44,-1,-44,1,-43,1,-44,2,-44,4,-44,5,-44,1,-11,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,4,0,16,4,16,5,16,6,16,7,16,8,16,9,16,10,16,10,16,11,16,11,16,12,15,13,15,14,15,14,14,15,14,15,14,15,14,15,14,16,14,16,13,16,13,16,13,16,13,17,13,17,14,16,14,16,13,16,13,16,14,16,14,16,14,16,15,16,15,16,14,16,15,15,15,15,16,15,16,15,16,15,17,14,17,14,18,14,18,14,18,14,18,13,18,13,19,13,19,13,20,13,21,12,21,12,21,11,22,12,23,12,23,12,23,12,2,1,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,2,6,1,1014581142,0,110,0,0,1015.15,384,"110,96,6,0,0,0,0,0,0,0,1,-1,4,-4,5,-4,5,-3,5,-3,6,-3,6,-3,6,-3,6,-2,6,-2,6,-2,7,-2,7,-2,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,0,7,0,7,0,7,0,7,0,7,0,7,-1,3,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-4,7,-4,7,-4,1,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-5,-12,-34,-12,-34,-13,-33,-14,-33,-17,-32,-18,-32,-19,-32,-20,-32,-20,-31,-21,-31,-21,-30,-22,-30,-23,-29,-23,-29,-24,-28,-25,-28,-25,-28,-26,-27,-26,-27,-27,-27,-28,-26,-29,-25,-29,-25,-30,-25,-31,-25,-31,-24,-32,-24,-33,-24,-34,-23,-36,-23,-34,-28,-37,-23,-38,-23,-39,-23,-40,-23,-40,-23,-41,-23,-41,-23,-42,-24,-43,-24,-44,-24,-45,-25,-45,-26,-45,-27,-46,-28,-46,-29,-46,-29,-46,-30,-46,-31,-46,-33,-45,-34,-44,-35,-43,-37,-42,-38,-41,-39,-40,-41,-40,-42,-10,-11,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,-1,0,-1,5,-4,19,-12,20,-11,21,-10,22,-10,23,-9,24,-8,24,-7,25,-6,26,-5,26,-5,26,-4,27,-3,27,-2,28,-2,28,-1,28,0,28,0,28,1,28,1,28,1,28,2,28,2,28,2,28,2,28,1,28,1,29,3,28,1,28,1,28,1,28,1,29,1,29,0,29,0,29,-1,28,-2,28,-2,29,-3,29,-3,29,-4,29,-4,29,-5,29,-5,30,-6,30,-6,30,-7,30,-8,30,-8,30,-9,30,-9,30,-10,30,-11,30,-11,32,-8,33,-8,33,-9,33,-9,5,-2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-49,11,1,2,1,1,1,1,0,0,0,-97,4,6,1,1014584666,0,110,0,0,1015.25,384,"110,96,6,0,0,0,0,0,0,0,-2,-2,-8,-5,-8,-5,-8,-6,-8,-6,-8,-7,-8,-7,-8,-7,-8,-8,-7,-8,-7,-9,-7,-9,-7,-9,-7,-10,-6,-10,-6,-10,-6,-10,-6,-10,-6,-10,-6,-10,-6,-11,-5,-11,-5,-11,-5,-11,-5,-11,-6,-11,-6,-10,-3,-5,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-10,-7,-10,-7,-10,-7,-10,-7,-10,-7,-10,-8,-10,-8,-10,-8,-10,-8,-10,-8,-10,-9,-9,-9,-9,-9,-10,-9,-10,-10,-9,-10,-9,-10,-9,-10,-9,-3,-3,0,0,0,0,0,0,0,0,-1,-1,-2,2,-12,23,-11,24,-10,24,-10,25,-12,23,-12,23,-11,23,-11,23,-11,24,-10,24,-10,24,-10,24,-9,25,-9,25,-8,25,-8,25,-7,26,-6,26,-6,26,-5,26,-4,26,-4,27,-3,27,-3,27,-3,27,-2,28,-1,28,0,29,0,29,1,30,4,30,1,30,2,31,2,32,3,32,3,33,3,33,3,34,3,34,3,35,4,35,4,36,3,36,2,37,2,38,2,38,2,39,1,40,0,40,-1,40,-2,40,-3,40,-4,40,-5,40,-6,40,-7,40,-9,40,-3,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-4,-2,-16,-7,-16,-8,-16,-9,-16,-11,-16,-12,-15,-12,-15,-13,-15,-14,-15,-14,-15,-15,-14,-16,-14,-16,-14,-17,-13,-17,-13,-18,-13,-18,-13,-18,-13,-18,-12,-18,-12,-19,-12,-19,-11,-19,-12,-19,-12,-19,-12,-19,-12,-18,-13,-17,-12,-19,-12,-19,-13,-18,-13,-18,-13,-19,-13,-19,-13,-19,-13,-18,-14,-18,-15,-17,-15,-17,-15,-17,-15,-17,-15,-17,-16,-17,-17,-17,-17,-17,-17,-16,-17,-16,-18,-16,-18,-16,-19,-16,-20,-16,-20,-15,-20,-15,-20,-15,-22,-13,-23,-13,-23,-13,-23,-13,-3,-2,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-52,11,1,3,1,1,1,1,0,0,0,-97,1,6,1,1014585324,0,110,0,0,1015.37,384,"110,96,6,0,0,0,0,0,0,0,-1,-3,-2,-10,-2,-10,-1,-11,-1,-11,0,-11,0,-11,1,-11,2,-11,2,-12,2,-12,2,-12,3,-12,3,-12,3,-12,4,-12,4,-12,4,-12,4,-12,5,-12,5,-12,5,-12,5,-11,5,-11,5,-12,5,-12,5,-12,2,-6,5,-12,5,-12,5,-12,4,-12,4,-12,5,-12,5,-12,4,-12,4,-12,4,-12,3,-12,3,-13,3,-13,3,-13,3,-13,3,-13,2,-13,2,-14,2,-14,2,-14,2,-14,2,-14,1,-14,1,-14,1,-15,1,-15,0,-4,0,0,0,0,0,0,0,0,-1,-1,-4,-2,-28,-10,-28,-9,-28,-8,-28,-8,-29,-3,-29,-2,-29,-2,-29,-1,-29,-1,-29,-1,-29,0,-30,0,-29,1,-29,1,-29,2,-29,3,-29,3,-30,4,-30,5,-30,6,-30,6,-30,6,-30,7,-30,7,-30,8,-30,9,-30,10,-30,11,-31,11,-31,12,-34,6,-32,13,-32,14,-32,14,-33,15,-33,15,-34,15,-35,15,-35,15,-36,16,-36,16,-37,17,-37,16,-38,16,-39,16,-40,16,-40,15,-41,14,-42,14,-43,12,-43,11,-44,11,-44,10,-44,9,-44,8,-45,6,-45,5,-12,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-5,-1,-19,0,-19,1,-20,2,-20,3,-20,4,-20,5,-20,6,-20,7,-20,7,-20,8,-21,9,-21,9,-21,10,-21,10,-21,10,-21,11,-20,11,-20,12,-20,12,-20,12,-20,12,-20,12,-20,12,-20,12,-20,12,-20,15,-18,12,-19,12,-20,12,-20,12,-20,12,-21,12,-21,12,-21,11,-21,11,-21,10,-21,10,-22,9,-22,9,-22,9,-23,9,-23,8,-23,9,-23,8,-24,8,-24,8,-24,8,-25,7,-25,6,-25,6,-26,5,-26,5,-26,10,-26,10,-26,10,-27,9,-26,1,-4,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-52,11,1,3,1,1,1,1,0,0,0,-97,1,6,1,1014930482,0,110,0,0,1015.5,384,"110,96,6,0,0,0,0,0,0,0,0,2,1,9,0,9,0,10,0,10,-1,10,-1,11,-2,11,-2,11,-3,11,-3,11,-4,11,-4,11,-4,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-6,11,-6,11,-6,11,-6,11,-6,11,-6,11,-3,5,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-4,12,-4,12,-4,12,-4,12,-3,12,-3,12,-3,12,-3,13,-2,13,-2,13,-2,13,-2,13,-2,13,-1,14,-1,14,-1,14,-1,14,-1,3,0,0,0,0,0,0,0,0,-1,-1,3,-2,26,-9,26,-10,27,-11,27,-11,26,-9,27,-9,27,-10,27,-10,27,-11,26,-11,26,-12,26,-12,26,-12,25,-13,25,-15,24,-16,24,-17,24,-17,24,-18,24,-18,23,-19,23,-19,23,-19,23,-20,23,-21,23,-21,22,-22,22,-24,21,-25,21,-26,19,-29,22,-27,22,-28,22,-29,22,-29,23,-30,24,-30,24,-30,24,-31,24,-31,24,-32,24,-33,24,-34,25,-34,27,-34,27,-34,28,-33,29,-33,31,-33,32,-32,33,-31,34,-30,34,-30,34,-30,34,-30,36,-29,37,-28,9,-8,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,17,3,18,3,19,2,19,1,20,0,20,-1,20,-2,20,-2,20,-3,21,-3,21,-4,21,-4,21,-5,22,-5,22,-6,22,-6,22,-7,22,-7,22,-8,22,-8,22,-8,21,-7,21,-7,22,-7,22,-7,22,-3,23,-7,22,-7,22,-7,22,-6,22,-6,22,-6,23,-6,23,-6,22,-6,22,-5,22,-4,23,-3,23,-3,24,-3,24,-2,23,-2,23,-2,24,-1,24,-1,25,-1,24,-1,25,0,25,1,25,2,25,3,25,3,26,6,26,7,26,7,27,7,26,0,3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,6,6,1,1014938638,0,110,0,0,1015.6,384,"110,96,6,0,0,0,0,0,0,0,1,-1,7,-2,8,-2,8,-2,8,-1,8,-1,9,-1,9,0,9,0,9,0,9,1,9,1,9,1,9,2,9,2,9,2,9,2,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,4,1,9,3,9,3,9,3,9,3,9,3,10,3,9,3,9,2,9,2,9,2,10,2,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,1,10,0,10,0,10,0,11,0,11,0,11,0,11,-1,2,-1,0,0,0,0,0,0,0,0,-1,-1,0,-4,1,-24,1,-24,0,-24,0,-24,-2,-24,-3,-24,-3,-24,-4,-24,-4,-24,-5,-24,-5,-24,-6,-24,-6,-24,-7,-24,-7,-24,-7,-24,-8,-24,-8,-23,-9,-24,-10,-24,-10,-24,-11,-23,-11,-23,-12,-23,-12,-24,-12,-24,-13,-24,-14,-24,-15,-24,-15,-24,-13,-26,-16,-24,-17,-24,-18,-24,-18,-25,-18,-25,-19,-26,-19,-26,-19,-27,-19,-27,-20,-28,-20,-28,-20,-28,-20,-29,-20,-30,-20,-31,-20,-31,-19,-32,-19,-33,-18,-34,-17,-34,-16,-35,-15,-35,-14,-35,-14,-36,-13,-37,-11,-37,-3,-10,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,15,-3,15,-3,15,-2,16,-1,16,0,17,0,17,1,17,2,17,2,17,3,17,4,17,5,17,5,17,6,17,6,17,6,17,7,17,7,17,7,17,8,17,8,17,8,17,8,17,8,17,8,17,8,17,9,17,8,17,7,17,7,17,7,17,7,18,7,17,7,17,7,17,6,18,6,18,6,18,6,18,5,19,5,19,5,19,4,19,4,19,3,20,3,20,3,20,3,20,3,20,2,21,2,21,1,21,1,22,3,22,2,22,3,22,3,2,0,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,5,6,1,1014939074,0,110,0,0,1015.71,384,"110,96,6,0,0,0,0,0,0,0,0,2,0,9,-1,10,-1,10,-2,10,-2,10,-3,10,-3,10,-4,10,-4,11,-5,11,-5,11,-5,11,-6,11,-6,11,-6,11,-7,11,-7,10,-7,10,-7,10,-7,10,-7,10,-7,10,-7,10,-7,10,-7,10,-7,10,-4,5,-7,10,-7,11,-7,11,-7,11,-7,11,-7,11,-7,11,-7,11,-6,11,-6,11,-6,11,-6,11,-6,12,-5,12,-5,12,-5,12,-5,12,-4,12,-4,13,-4,13,-4,13,-4,13,-4,13,-3,13,-3,14,-3,14,-1,3,0,0,0,0,0,0,0,0,-1,-1,3,0,27,5,28,4,28,4,29,4,29,1,29,0,29,-1,29,-1,29,-1,29,-2,29,-2,29,-3,29,-3,29,-4,29,-5,29,-6,29,-7,29,-7,29,-8,29,-9,29,-10,29,-10,29,-10,29,-11,29,-12,29,-12,29,-13,29,-15,30,-15,30,-16,32,-15,31,-17,31,-18,31,-19,31,-19,32,-20,32,-20,33,-20,34,-20,34,-21,35,-22,35,-22,35,-22,37,-22,38,-22,38,-22,39,-22,40,-21,41,-20,42,-18,43,-18,43,-17,43,-16,43,-15,44,-15,45,-14,46,-12,11,-3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,4,-2,18,-3,19,-4,19,-5,20,-6,20,-7,20,-8,19,-9,19,-9,20,-10,20,-11,20,-12,20,-12,20,-13,20,-13,20,-14,19,-14,19,-14,19,-15,19,-15,19,-15,19,-15,19,-15,18,-15,18,-15,19,-15,19,-16,18,-15,19,-15,19,-15,19,-14,19,-14,19,-14,19,-14,19,-14,20,-13,20,-13,20,-12,21,-12,21,-12,22,-12,22,-11,22,-11,22,-10,23,-10,23,-10,23,-10,23,-10,24,-9,24,-8,25,-8,25,-7,26,-7,26,-8,26,-7,27,-8,27,-7,26,-1,3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,1,6,1,1015038333,0,110,0,0,1015.82,384,"110,96,6,0,0,0,0,0,0,0,-3,-1,-10,-3,-10,-4,-10,-5,-10,-5,-10,-6,-10,-6,-10,-7,-10,-7,-10,-8,-10,-8,-10,-8,-10,-9,-9,-9,-9,-9,-9,-10,-9,-10,-9,-10,-9,-10,-9,-10,-9,-11,-9,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-4,-6,-8,-11,-9,-10,-9,-10,-9,-10,-9,-10,-9,-11,-9,-11,-9,-10,-9,-10,-9,-10,-10,-10,-10,-10,-10,-9,-10,-9,-11,-9,-11,-9,-11,-9,-11,-9,-11,-9,-12,-9,-12,-9,-12,-9,-12,-8,-13,-8,-13,-8,-13,-8,-4,-2,0,0,0,0,0,0,0,0,-1,-1,-3,2,-16,24,-15,25,-15,25,-15,25,-12,26,-12,26,-12,26,-11,27,-11,27,-10,27,-10,27,-10,27,-9,28,-8,28,-8,28,-7,28,-7,29,-6,29,-5,29,-4,30,-4,30,-3,30,-3,30,-3,31,-2,31,-1,31,-1,32,0,32,1,33,2,33,-1,34,2,34,3,35,3,35,4,36,4,37,4,38,4,39,4,39,4,39,4,39,4,41,4,41,3,42,3,42,3,43,2,43,1,44,0,45,-1,45,-2,45,-4,45,-4,45,-6,45,-7,45,-9,45,-10,45,-3,11,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-5,-2,-19,-7,-19,-8,-19,-9,-19,-10,-19,-11,-19,-12,-18,-13,-18,-14,-18,-15,-18,-16,-17,-16,-17,-17,-17,-18,-17,-18,-16,-19,-16,-19,-16,-19,-15,-19,-15,-20,-15,-20,-15,-20,-14,-20,-15,-20,-15,-21,-15,-20,-15,-20,-14,-21,-15,-20,-15,-20,-15,-20,-15,-20,-16,-20,-16,-20,-16,-20,-16,-20,-16,-19,-17,-19,-17,-19,-18,-19,-18,-18,-18,-18,-19,-18,-19,-17,-19,-17,-20,-17,-20,-17,-21,-17,-21,-17,-22,-17,-22,-16,-23,-16,-23,-16,-23,-16,-23,-17,-23,-17,-24,-17,-24,-17,-3,-3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,1,6,1,1015378349,0,110,0,0,1015.95,384,"110,96,6,0,0,0,0,0,0,0,1,1,4,5,3,5,3,6,3,6,3,6,3,7,2,7,2,7,2,7,2,7,1,8,1,8,1,8,1,8,1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,4,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,1,8,1,8,1,8,1,9,1,9,1,9,1,8,2,8,2,9,2,9,2,9,2,9,2,9,2,9,3,9,3,9,3,9,3,9,0,2,0,0,0,0,0,0,0,0,1,-2,5,-4,32,-22,32,-23,32,-24,32,-25,32,-24,32,-24,32,-25,32,-25,31,-26,30,-27,30,-27,30,-27,29,-28,28,-29,28,-29,27,-30,27,-31,27,-32,26,-33,25,-34,25,-34,24,-35,24,-35,24,-36,23,-37,23,-37,22,-38,21,-40,21,-42,21,-42,20,-45,21,-44,20,-45,20,-46,20,-47,20,-48,21,-49,22,-49,22,-50,22,-51,22,-52,23,-53,23,-53,24,-54,25,-54,26,-54,27,-54,29,-54,31,-55,32,-54,34,-53,35,-53,36,-52,37,-51,39,-50,40,-49,42,-49,12,-16,2,-3,-1,0,-2,1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,4,5,15,20,15,21,14,22,13,23,12,25,12,26,11,27,10,27,9,28,8,29,7,29,7,30,6,30,6,31,5,31,4,32,3,32,3,32,2,32,2,32,2,32,2,32,2,32,2,32,2,32,2,32,4,32,2,32,2,32,2,32,3,32,3,33,3,32,3,32,4,32,4,31,5,31,6,32,7,33,7,33,8,33,8,32,9,32,9,32,10,32,10,32,11,32,11,32,12,33,13,33,14,33,15,33,15,33,18,33,18,33,18,32,19,32,3,5,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,4,1,1,1,1,0,0,0,-97,1,6,1,1015383472,0,110,0,0,1016.04,384,"110,96,6,0,0,0,0,0,0,0,-2,-1,-7,-4,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-6,-6,-6,-6,-6,-6,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-3,-4,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-7,-8,-7,-8,-7,-8,-7,-8,-7,-2,-2,0,0,0,0,0,0,0,0,-1,0,-3,2,-12,16,-11,17,-11,17,-10,17,-11,17,-11,17,-10,17,-10,18,-10,17,-9,18,-9,18,-9,18,-9,18,-8,18,-7,19,-7,19,-6,19,-6,19,-6,20,-5,20,-5,20,-5,20,-5,20,-5,21,-4,21,-3,21,-3,21,-2,22,-1,23,-1,23,1,24,-1,23,-1,24,0,24,-1,24,-1,25,-1,25,-1,26,-1,26,-1,26,0,27,0,28,0,28,-1,29,-1,29,-2,30,-2,30,-3,30,-4,30,-5,30,-5,30,-6,30,-7,30,-7,30,-8,30,-9,31,-10,31,-3,9,-1,1,0,-1,0,-2,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-4,-2,-13,-6,-13,-7,-13,-8,-13,-8,-12,-9,-12,-10,-12,-10,-12,-11,-11,-11,-11,-12,-11,-12,-11,-12,-11,-13,-11,-13,-11,-14,-10,-14,-10,-14,-9,-14,-9,-15,-9,-15,-9,-15,-9,-15,-9,-15,-9,-15,-10,-15,-10,-15,-11,-14,-9,-15,-10,-15,-9,-15,-9,-15,-9,-15,-9,-15,-10,-15,-10,-15,-10,-14,-11,-14,-11,-14,-12,-14,-12,-14,-12,-14,-12,-14,-12,-14,-12,-14,-13,-13,-13,-13,-13,-13,-14,-13,-14,-13,-14,-13,-15,-13,-15,-12,-15,-12,-16,-12,-16,-12,-17,-12,-17,-12,-4,-3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,4,1,1,1,1,0,0,0,-97,1,6,1,1015481348,0,110,0,0,1016.16,384,"110,96,6,0,0,0,0,0,0,0,-2,0,-8,3,-8,3,-8,2,-9,2,-9,2,-9,1,-10,1,-10,1,-10,0,-10,0,-10,0,-10,0,-10,0,-11,0,-11,-1,-11,-1,-11,-1,-10,-1,-11,-2,-11,-2,-11,-2,-10,-2,-10,-2,-11,-2,-11,-1,-11,-1,-6,-1,-11,-2,-11,-2,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,0,-11,0,-11,0,-11,1,-11,1,-11,0,-11,1,-11,1,-11,1,-11,1,-11,1,-11,2,-11,2,-11,2,-11,3,-11,3,-12,3,-3,0,0,0,0,0,0,0,0,0,-1,-1,0,2,1,23,3,22,3,23,3,23,7,21,8,21,8,21,8,21,9,21,9,20,9,20,9,20,10,20,11,19,12,19,13,19,13,19,14,18,14,18,14,18,14,18,15,18,15,18,16,18,16,18,17,18,17,17,19,17,20,16,21,16,19,21,21,17,22,17,22,17,22,17,23,17,23,18,24,18,24,18,24,18,25,18,26,18,27,18,27,19,27,20,26,21,26,22,26,22,26,23,25,24,25,25,25,25,24,26,23,26,24,27,23,28,23,29,5,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-4,0,-15,4,-16,3,-16,3,-17,2,-17,1,-17,1,-18,0,-18,-1,-18,-1,-18,-1,-19,-2,-19,-2,-19,-2,-19,-3,-19,-4,-19,-4,-19,-5,-19,-5,-19,-5,-19,-6,-19,-6,-19,-6,-19,-6,-19,-5,-19,-5,-20,-5,-19,-7,-19,-5,-19,-5,-19,-5,-19,-5,-19,-5,-19,-5,-19,-5,-19,-5,-19,-4,-19,-3,-20,-2,-21,-2,-21,-2,-21,-2,-21,-2,-21,-1,-21,-1,-21,-1,-21,-1,-21,0,-21,0,-21,1,-21,1,-22,2,-22,3,-22,3,-23,0,-23,1,-23,0,-23,0,-3,0,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-50,11,1,2,1,1,1,1,0,0,0,-97,5,6,1,1015709361,0,110,0,0,1016.28,384,"110,96,6,0,0,0,0,0,0,0,0,2,0,9,0,9,-1,9,-1,10,-2,10,-2,9,-3,9,-3,10,-3,10,-4,10,-4,10,-4,10,-5,10,-5,10,-5,10,-6,10,-6,10,-6,10,-6,10,-6,9,-6,9,-6,9,-6,9,-6,10,-6,10,-6,10,-3,5,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-5,10,-5,10,-4,11,-4,11,-4,11,-4,11,-4,11,-4,11,-4,11,-3,11,-3,12,-3,12,-3,12,-3,12,-3,12,-2,12,-2,13,-2,13,-1,3,0,0,0,0,0,0,0,0,-1,-1,3,0,25,6,25,5,26,5,26,5,26,0,26,0,26,-1,26,-1,26,-1,26,-1,26,-2,26,-3,26,-3,26,-4,26,-5,26,-6,26,-7,26,-7,26,-7,26,-8,26,-9,26,-9,26,-10,26,-10,26,-10,26,-11,26,-13,26,-14,27,-15,27,-15,30,-12,28,-16,28,-16,28,-17,28,-17,29,-18,30,-18,30,-18,31,-19,31,-19,31,-20,32,-21,32,-21,33,-21,34,-20,35,-19,36,-19,36,-19,37,-18,38,-17,38,-16,39,-15,39,-14,39,-14,40,-13,40,-12,41,-10,10,-3,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,16,-2,17,-3,18,-4,18,-5,18,-6,18,-7,18,-7,18,-8,18,-9,18,-9,18,-10,19,-10,19,-11,18,-12,18,-12,18,-12,18,-13,18,-13,18,-13,17,-13,17,-13,17,-13,17,-13,18,-13,18,-13,17,-14,17,-13,17,-13,17,-13,18,-13,18,-13,18,-13,18,-12,18,-12,19,-12,19,-11,19,-11,19,-10,20,-10,20,-10,20,-10,20,-10,20,-9,21,-9,21,-9,21,-8,22,-8,22,-8,22,-7,23,-7,23,-6,23,-6,23,-9,23,-8,24,-8,25,-8,24,-2,3,"
CSI_DATA,STA,E8:31:CD:54:FD:2D,-51,11,1,3,1,1,1,1,0,0,0,-97,2,6,1,1015712583,0,110,0,0,1016.38,384,"110,96,6,0,0,0,0,0,0,0,-2,-2,-7,-6,-7,-6,-7,-7,-7,-7,-7,-8,-7,-8,-7,-8,-6,-9,-6,-9,-6,-9,-6,-10,-6,-10,-6,-10,-5,-11,-5,-11,-5,-11,-5,-11,-4,-11,-5,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-2,-6,-4,-11,-4,-11,-4,-11,-4,-11,-5,-11,-5,-11,-5,-11,-5,-11,-5,-11,-6,-10,-6,-11,-6,-11,-6,-11,-6,-11,-6,-10,-7,-10,-7,-11,-7,-11,-7,-10,-8,-10,-8,-10,-8,-10,-8,-10,-9,-10,-9,-10,-9,-10,-3,-3,0,0,0,0,0,0,0,0,-1,-1,-3,1,-22,14,-21,15,-21,16,-21,16,-19,18,-18,18,-18,19,-18,19,-17,20,-17,20,-17,20,-16,20,-16,20,-15,21,-14,22,-14,23,-13,23,-13,24,-13,23,-13,24,-12,24,-12,24,-11,25,-11,25,-11,26,-10,26,-9,26,-8,27,-7,28,-7,29,-9,30,-7,30,-7,30,-7,31,-7,31,-7,32,-7,33,-7,33,-7,34,-7,34,-6,35,-6,36,-6,36,-7,37,-8,38,-9,38,-10,38,-10,38,-12,38,-13,39,-14,38,-14,38,-15,37,-15,37,-16,37,-18,37,-19,37,-5,9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,-3,-13,-12,-12,-13,-12,-14,-12,-15,-12,-16,-11,-16,-10,-17,-10,-17,-9,-18,-9,-18,-9,-19,-9,-19,-9,-20,-8,-21,-7,-21,-7,-21,-6,-21,-6,-21,-6,-21,-6,-22,-5,-21,-5,-21,-6,-21,-6,-21,-6,-21,-6,-21,-5,-21,-6,-21,-6,-21,-6,-21,-6,-21,-6,-21,-6,-22,-7,-21,-7,-21,-8,-21,-8,-20,-9,-20,-9,-21,-10,-21,-10,-21,-10,-21,-10,-21,-11,-20,-11,-21,-12,-21,-12,-21,-12,-21,-13,-20,-13,-20,-14,-20,-15,-20,-15,-20,-13,-21,-14,-22,-14,-22,-13,-21,-2,-3,"
